date,title,polarity,subjectivity,classification
20140205,Samsung Cisco Sign Cross-License Pact for Tech Patents,0.0,0.0,neu
20140205,Microsoft Prescription: More Bill Gates,0.5,0.5,pos
20140205,Morning Links: Global Outlook Darkens,0.0,0.0,neu
20140205,Tough Task for Microsoft's New CEO: Win Over Wall Street,0.18249158249158248,0.5626262626262627,pos
20140205,Pandora Outlook Disappoints But Listener Hours Rise,0.0,0.0,neu
20140205,Apple Hit With $2 Billion Patent Infringement Lawsuit,0.0,0.0,neu
20140205,The Morning Download: How Snowden Did It,0.0,0.0,neu
20140206,Apple Repurchases $14 Billion of Own Shares in 2 Weeks,0.6,1.0,pos
20140206,Truecaller App Maker Wins Backing From Prominent Venture Capitalist,0.4,0.6,pos
20140206,CIOs Say Analytics Tops Their Agenda,0.0,0.0,neu
20140206,After Olympic Dream Ends Bragiel Still Makes Waves in Sochi,0.0,0.0,neu
20140206,BloomThat is Latest Startup to Stop and Sell the Roses,0.5,0.9,pos
20140207,Can Apple's Buybacks Bring the Stock's Shine Back?,0.0,0.0,neu
20140207,Stocks Rise to End a Rocky Week,0.0,0.0,neu
20140207,New Antitheft Push in California for Mobile Devices,0.13636363636363635,0.45454545454545453,pos
20140207,The Morning Ledger: Will Weather Cool Jobs Growth?,0.35,0.65,pos
20140207,GoPro Goes for IPO Venture Investors Go for Gold,0.0,0.0,neu
20140207,GoPro Files for IPO Confidentially,0.0,0.0,neu
20140207,Morning MoneyBeat: Market's Bouncing Right Into the Jobs Report,0.2857142857142857,0.5357142857142857,pos
20140207,The Morning Download: Artificial Intelligence Coming to the Workplace,-0.6,1.0,neg
20140207,Apple iPhone APIs Ultimately Led to VMware's AirWatch Acquisition,0.0,1.0,neu
20140209,Old Computers Are Becoming Hot Collectibles,0.26666666666666666,0.6333333333333334,pos
20140209,Apple Gets Backing Against Icahn Proposal,0.0,0.0,neu
20140210,Icahn Ends Apple Stock Buyback Campaign,0.0,0.0,neu
20140210,Carl Icahn Drops Apple Buyback Proposal,0.0,0.0,neu
20140210,Apple Loses Bid to Shake Monitor But Doesn't Walk Away Empty-Handed,-0.3,0.1,neg
20140210,Even When Carl Icahn Loses He Still Wins,0.0,0.15000000000000002,neu
20140210,Yahoo to Partner With Yelp on Local Search,0.0,0.0,neu
20140210,Axel Springer CEO Dopfner Keeps Digital Dreams in Check,0.0,0.0,neu
20140210,Train Reading: The Hard Part Is Always Selling the Work,-0.2916666666666667,0.5416666666666666,neg
20140210,Alibaba Seeks Full Control of AutoNavi for $1.13 Billion,0.35,0.55,pos
20140210,Morning MoneyBeat: Midterm Election Casts Cloud on Stocks,0.0,0.0,neu
20140210,Helen of Troy: Another Activist Strikes Buybacks Follow,0.0,0.0,neu
20140210,Nokia Prepares to Release Android Phone Ahead of Sale to Microsoft,0.0,0.0,neu
20140210,The Morning Risk Report: Mergers May Take Off But Risks Already Have,0.0,0.0,neu
20140210,The Morning Ledger: Investors Put Earnings Under the Microscope,0.0,0.0,neu
20140210,Tech Titans Top S&P 500 for First Time Since Internet Bubble,0.375,0.41666666666666663,pos
20140210,The Morning Download: Bitcoin Faces Its Moment of Truth,0.0,0.0,neu
20140210,Video: Monday Feb. 10: Stocks to Watch -- Apple McDonald's Hasbro,0.0,0.0,neu
20140211,'Flappy Bird' Creator Dong Nguyen Pulled Game Because It Was 'Too Addictive',-0.2,0.65,neg
20140211,TomTom Struggles to Chart New Path,0.13636363636363635,0.45454545454545453,pos
20140211,EU Antitrust Chief Vows Crackdown on Unfair Tax Practices in Europe,-0.5,1.0,neg
20140211,The Morning Risk Report: Sorry Can Be Hardest Word,-0.5,1.0,neg
20140211,The Morning Download: CIOs Still Control IT Budgets,0.0,0.0,neu
20140211,Antitrust Rules Driving Board Changes,0.0,0.0,neu
20140211,Nestle L'Oreal Loosen Ties,0.0,0.0,neu
20140211,Morning MoneyBeat: Yellen Faces Grilling on Capitol Hill,0.0,0.0,neu
20140212,Apple in Talks to Revamp Set-Top Box,0.0,0.0,neu
20140212,Supercell's Earnings Soar on Two Mobile Games,0.0,0.0,neu
20140212,Samsung Push Into U.S. Government Sector Threatens BlackBerry,0.0,0.0,neu
20140212,Netflix SalesForce.com Join Fido Alliance,0.0,0.0,neu
20140212,Comcast Eyes Netflix Territory,0.0,0.0,neu
20140212,New Apps Whisper and Secret Cater to a Craving to Dish Freely,0.04545454545454545,0.6515151515151515,pos
20140212,Bezos as Boss: How the Amazon CEO Rules,0.0,0.0,neu
20140212,Android's 'Open' System Has Limits,0.0,0.5,neu
20140212,SoftBank Sees Need for U.S. Acquisition,0.0,0.0,neu
20140212,Morning MoneyBeat: The Market Loves Yellen,0.0,0.0,neu
20140212,Telstra Profit Rises on Mobile Gains,0.0,0.0,neu
20140212,Former Top SEC Enforcement Official Returns to Law Firm Milbank Tweed,0.05,0.375,pos
20140212,The Morning Download: Sochi Olympics a Cyber War Zone,0.0,0.0,neu
20140212,Supercell 'Revenue Bonanza' Still to Come?,0.0,0.0,neu
20140213,Apple Says Suppliers Forgo a Disputed Metal,0.0,0.0,neu
20140213,How a Comcast-Time Warner Cable Deal Would Affect Consumers,0.0,0.0,neu
20140213,The Morning Risk Report: NIST Standards To Serve as Baseline for Policies,0.0,0.0,neu
20140213,Total Smartphone Shipments Fall in China,0.0,0.75,neu
20140213,In Comcast-Time Warner Cable Deal How Brian Roberts Bested Mentor John Malone,0.0,0.0,neu
20140213,Dropbox Hires Google's Woodside as Operating Chief,0.0,0.0,neu
20140213,Some Unease in Tech Circles About Comcast Deal,0.0,0.0,neu
20140213,Morning MoneyBeat: Still Awaiting the All-Clear Signal for Stocks,0.0,0.0,neu
20140213,The Morning Ledger: Takeover Battle Comes to an End,0.0,0.0,neu
20140213,Corrections & Amplifications,0.0,0.0,neu
20140213,Fashion Retailer Tries on Apple's iBeacon for Size,-0.1,0.4,neg
20140213,The Morning Download: H-P Joins Mobile Ecosystem,0.0,0.0,neu
20140214,How Bitcoin Critic Stallman Works to Maintain Privacy,0.0,0.0,neu
20140214,Einhorn's Greenlight Took a New $1 Billion Position in Micron During 4th Quarter,0.13636363636363635,0.45454545454545453,pos
20140214,Several Penney Investors Unload Stakes,0.0,0.0,neu
20140214,Nokia's EUR5.4 Billion Sale to Microsoft on Track,0.0,0.0,neu
20140214,The Morning Risk Report: One Way to Win Board Ballots-Ban Opponents,0.8,0.4,pos
20140214,Japan Display Plans $4 Billion IPO,0.0,0.0,neu
20140216,Five Takeaways from Japan GDP,0.0,0.0,neu
20140217,Hon Hai to List Cable Unit in Taiwan,0.0,0.0,neu
20140218,'Candy Crush Saga' Maker Publicly Files its IPO,0.0,0.06666666666666667,neu
20140218,'Candy Crush Saga' Maker Files for an IPO,0.0,0.0,neu
20140218,Citing Regulatory Concerns Hospitals Turn a Blind Eye to Google Glass,-0.5,0.6666666666666666,neg
20140218,The Morning Download: The Internet of Things Has Holes,0.0,0.0,neu
20140218,What Your iPad Knows About You,0.0,0.0,neu
20140218,Robots Are About to Have Their 'Watson' Moment,0.0,0.0,neu
20140218,Samsung Builds Retail Clout in Europe North America,0.0,0.0,neu
20140219,Facebook to Buy WhatsApp for $19 Billion,0.0,0.0,neu
20140219,Cha-Ching Messaging: WhatsApp Vs. Its Competitors,0.0,0.0,neu
20140219,BMW Tosses Salesmen for 'Geniuses',0.0,0.0,neu
20140219,Cloud Devices From Home Make Perilous Mix,0.0,0.0,neu
20140219,The Morning Download: Google Ignores Business Issues With Glass,0.0,0.0,neu
20140219,Doug Kass: I'm Shorting Tesla,0.0,0.0,neu
20140220,Four Reasons Apple Is the New Microsoft,0.13636363636363635,0.45454545454545453,pos
20140220,Obama Budget Plan Reflects Partisan Lines,0.0,0.0,neu
20140220,Google's Bond Sale Sees Strong Demand,0.4333333333333333,0.7333333333333333,pos
20140220,Facebook's $19 Billion Deal: 'Sticker Shock' But Justifiable,0.0,0.0,neu
20140220,Facebook Investors Shrug Off Concerns About $19 Billion Deal,0.0,0.0,neu
20140220,Morning MoneyBeat Asia: Bad Data Good Stocks,5.551115123125783e-17,0.6333333333333333,pos
20140220,Marvell Technology Profit Soars on Higher Revenue,0.25,0.5,pos
20140220,With Chip Startups Dead in Water SK Telecom Americas Hopes for Silicon Valley Revival,-0.2,0.4,neg
20140220,The Morning Download: Facebook Buys What It Can't Build,0.0,0.0,neu
20140220,Bullish Options Activity on Facebook Surges After Deal,0.0,0.0,neu
20140221,As Revolving Door Spins EU Antitrust Lawyer Joins Apple,0.0,0.0,neu
20140221,5 Questions For Venture Investors About Facebook's $19 Billion WhatsApp Deal,0.0,0.0,neu
20140221,Magisto Backed by Russia's Mail.Ru in Strategic Round,-0.2,0.4,neg
